Rodrigo Mora,1,4,4,75,73,20,20,24,76,75,77,26,68,70,64,68,66,77,80,79,58,82,82,88,73,75,77,72,75,76,68,81
Leonardo Suárez,1,3,3,73,81,19,11,22,36,58,55,15,75,48,61,69,58,78,70,53,40,91,88,74,54,56,68,70,76,60,62,59
Serdar Gürler,1,4,3,76,79,46,32,54,29,71,74,35,70,68,70,68,62,87,85,73,51,85,82,63,49,72,72,60,70,60,50,49
Richard Garcia,1,4,2,57,59,48,55,56,63,54,66,44,61,62,58,62,58,50,57,48,64,65,57,64,56,59,53,57,63,56,52,58
Gianluigi Bianco,1,3,2,61,59,60,62,63,71,69,51,67,36,58,61,61,56,74,70,73,61,57,58,72,61,58,33,41,64,68,34,31
Luke Coulson,1,3,2,52,54,46,46,44,48,53,51,50,44,39,56,49,47,80,77,63,74,65,77,58,45,38,41,37,51,36,47,29
Filippo Delli Carri,0,3,2,42,29,59,47,57,53,44,15,50,13,51,18,55,48,43,50,34,55,42,38,68,62,35,17,31,20,18,18,22
Pichu Atienza,0,2,2,52,31,67,60,75,77,62,12,65,37,36,28,58,41,43,50,57,89,39,53,52,71,63,22,15,27,36,39,41
Tomáš Necid,1,3,2,70,68,32,31,32,71,72,76,25,68,68,47,64,48,69,67,68,80,60,57,65,77,77,76,75,56,60,78,70
Taylan Duman,1,3,2,56,57,39,50,48,49,53,53,45,53,46,38,63,55,67,68,59,56,72,66,62,53,50,35,45,44,40,48,40
Wandrille Lefèvre,0,2,2,58,48,67,60,60,75,59,45,68,46,51,45,65,66,55,64,70,76,52,46,66,64,46,32,38,42,28,39,39
Artem Popov,1,4,3,68,74,36,48,35,43,50,46,32,61,50,66,56,55,77,72,45,44,78,70,45,46,59,53,47,46,45,60,46
Gramoz Kurtaj,1,4,2,60,62,34,46,44,51,46,56,42,60,60,54,70,67,60,70,72,67,72,61,59,41,58,40,46,45,52,54,44
Jessé Ferdeira,0,1,2,59,54,67,70,74,71,62,53,65,56,62,67,68,70,62,68,69,67,64,53,72,64,61,51,50,53,52,58,42
Martín Cauteruccio,1,3,3,74,73,37,39,39,61,71,75,42,60,76,55,67,60,73,71,77,73,67,74,76,74,77,75,74,69,74,71,75
Dalibor Pleva,0,2,3,62,60,59,62,63,75,52,58,59,59,71,62,64,59,66,67,60,65,64,65,60,48,56,41,53,49,33,48,35
Préjuce Nakoulma,1,3,4,73,77,35,30,35,60,72,74,42,64,67,68,66,58,92,92,73,71,78,84,72,59,76,67,67,50,39,58,36
Mark Duffy,1,3,3,62,63,14,24,30,64,62,64,38,70,67,66,62,56,79,78,72,68,77,77,83,42,61,61,60,60,52,52,45
Gastón Silva,0,2,2,69,65,66,77,74,59,66,47,75,49,70,70,66,59,69,72,71,80,59,67,59,73,59,33,47,58,69,55,33
Shu Kurata,1,3,3,68,64,65,64,68,65,68,58,64,65,56,59,70,65,56,57,61,59,76,69,56,55,62,56,59,42,54,46,53
Juan Cavallaro,1,3,3,67,72,32,36,35,42,66,63,39,67,65,62,72,65,79,76,62,65,78,79,30,43,68,65,76,47,41,56,47
Armando Izzo,0,4,2,65,53,79,76,79,78,74,16,78,33,73,35,60,55,68,69,68,75,60,61,72,74,50,19,44,26,26,37,20
Jesús Dueñas,0,4,3,70,71,69,70,72,80,71,70,74,70,73,69,79,72,78,76,87,69,76,76,70,68,74,57,70,74,63,62,67
James Husband,0,3,2,66,65,66,65,65,54,54,60,62,49,56,64,54,49,72,74,76,59,67,60,60,54,34,49,33,34,32,43,36
Mairon Quiñones,0,2,2,51,48,51,52,53,59,53,44,59,38,33,53,56,49,67,68,61,60,76,72,78,62,22,27,27,30,31,32,23
Florian Martin,1,2,3,70,67,27,25,47,52,62,56,26,63,45,74,71,69,74,71,70,74,70,70,59,53,75,69,69,72,77,52,63
Eduardo López,1,4,3,73,78,25,26,32,32,53,63,17,69,64,60,66,65,78,77,61,45,92,86,67,41,69,61,65,69,67,61,53
Marlon Santos,0,3,2,69,63,71,74,72,73,64,36,76,43,66,43,67,68,55,63,67,80,59,54,64,70,61,40,36,57,46,58,33
Axel Witsel,0,3,4,85,83,69,71,73,78,81,75,80,78,86,69,83,78,67,74,85,79,60,82,72,77,78,71,74,69,68,81,67
Kazuma Watanabe,1,3,3,71,73,11,16,17,29,54,66,18,56,57,66,63,57,58,55,79,76,59,73,83,58,69,68,54,68,28,62,46
Cameron James,0,3,2,53,50,56,56,59,51,43,29,55,34,51,37,52,50,68,72,62,60,58,56,64,57,38,19,22,38,23,32,26
Dennis Hadzikadunic,0,2,2,33,26,51,49,53,51,48,22,50,33,44,22,34,30,59,60,56,61,56,52,66,52,34,19,16,21,20,31,20
Eder Pinhanços,0,3,2,48,24,73,70,67,66,60,25,77,43,54,52,49,45,41,61,55,60,71,60,75,58,43,28,22,35,45,51,22
Fabián Sambueza,1,2,4,69,71,35,44,34,55,62,66,28,79,71,79,76,70,79,81,71,35,89,90,48,37,63,72,53,67,66,65,49
Fabiano Pulheim,1,3,3,62,59,23,22,24,52,64,65,57,58,55,53,55,58,68,65,54,56,50,58,52,58,65,69,59,53,58,62,55
Manu García,0,3,2,67,59,62,72,78,91,74,58,79,58,72,65,75,69,54,64,83,76,63,64,78,67,74,60,46,52,54,71,42
Rodrigo Salinas,1,3,3,68,69,65,68,68,62,66,65,67,66,66,68,68,58,69,72,78,69,58,63,65,61,72,53,67,70,61,73,44
Florian Ayé,1,3,3,65,68,18,19,17,53,54,59,12,48,51,28,58,42,76,75,60,73,59,71,70,63,62,60,52,38,30,57,54
Jeroen van der Lely,0,4,2,66,59,68,74,72,58,55,52,65,45,43,63,65,63,73,65,66,59,70,71,55,49,40,29,30,55,33,31,32
Gilson Costa,0,2,2,65,61,52,56,64,68,52,38,64,48,43,38,70,61,64,61,64,68,59,55,63,58,51,30,46,39,41,49,32
Michel Breuer,0,2,2,47,37,73,65,64,70,61,48,66,46,59,55,62,56,30,30,54,73,56,31,60,73,68,27,39,46,23,66,27
Erik Ruiz,0,3,2,51,28,59,66,68,55,57,27,62,27,39,27,60,27,64,64,60,55,65,43,68,53,33,21,18,27,27,32,25
Hennos Asmelash,0,3,2,51,58,50,57,58,60,59,44,52,46,50,58,55,45,70,68,48,58,68,60,62,51,43,30,55,41,40,45,36
Marko Baša,0,3,2,65,47,77,75,79,78,68,41,73,53,74,31,74,75,46,48,64,86,34,31,78,80,65,55,53,38,39,60,47
Jung Bin Park,1,5,4,65,59,35,39,42,35,55,61,26,58,58,62,60,53,73,84,62,43,73,76,52,47,65,59,52,57,60,63,56
Ben Pringle,1,3,3,66,62,53,52,34,66,65,60,54,67,64,73,64,62,66,64,86,57,70,82,58,36,62,63,68,69,70,65,60
Francisco Sierralta,0,3,2,61,46,63,63,64,58,48,23,66,33,40,57,59,30,62,57,59,83,38,52,72,66,38,30,25,23,28,40,23
Charlie Goode,0,3,2,52,34,61,60,63,58,49,30,61,34,57,26,50,44,65,66,63,70,56,58,63,61,32,25,17,29,29,39,30
André Hoffmann,0,2,2,62,51,71,70,72,71,69,52,70,49,58,49,71,64,52,51,63,77,57,58,59,72,61,29,34,27,31,42,23
Franco Niell,1,3,3,72,68,23,32,34,56,62,63,46,67,71,60,62,57,86,93,76,32,91,92,92,75,71,65,60,68,58,69,71
Camilo Saiz,0,3,2,45,47,70,67,68,70,65,22,78,36,59,24,61,50,51,55,64,77,40,39,62,68,33,20,17,27,28,32,28
Cedrick,1,4,3,68,71,21,31,38,54,64,62,35,62,69,61,65,48,95,90,72,56,90,91,82,42,64,49,54,72,56,54,53
Hannes Aigner,1,3,2,60,51,17,22,21,47,62,69,26,58,54,51,54,40,49,52,47,71,62,65,81,73,66,64,51,43,48,67,64
Jem Karacan,0,3,3,62,58,63,64,64,71,65,55,64,64,61,60,66,59,69,68,73,61,75,70,78,60,70,54,60,54,48,58,56
Hicham M'Laab,1,3,3,73,71,40,48,33,48,53,45,29,58,64,62,61,66,69,67,41,52,70,71,55,41,64,51,44,58,51,55,52
Sacha Clémence,1,2,3,65,62,20,15,11,48,56,66,23,50,52,63,65,60,67,72,64,71,58,60,72,68,58,62,59,41,33,65,60
Matt Besler,0,3,2,69,56,72,73,72,69,73,32,73,60,71,49,74,78,75,76,78,76,67,64,69,69,58,35,41,32,35,52,44
Joshua Nadeau,0,3,2,34,43,65,65,70,69,52,37,58,33,41,47,35,29,66,58,63,63,57,57,62,55,27,28,30,38,34,47,30
Cao Yunding,0,4,3,75,73,21,31,28,39,66,35,42,69,50,65,72,65,70,70,59,50,78,65,45,44,56,59,58,59,55,59,44
Jonathan Forte,1,3,2,65,69,22,22,27,62,65,59,26,60,60,58,56,50,89,90,78,71,62,81,56,55,69,68,50,35,36,75,54
Edgar Manucharyan,1,3,3,67,72,20,20,22,65,66,67,32,61,52,68,70,67,81,75,65,62,76,75,53,48,60,68,68,39,67,61,62
Marcus Rashford,1,3,3,79,83,22,25,25,56,76,81,38,70,73,68,73,56,92,90,79,61,76,86,66,68,75,76,64,67,65,74,73
Tommy Thelin,1,4,2,64,62,15,17,18,64,68,72,18,74,60,62,66,58,66,69,75,70,64,65,65,52,55,58,54,57,65,62,45
Javi Ontiveros,1,3,3,74,75,24,23,25,35,63,62,23,64,49,69,76,67,76,72,34,33,88,75,49,32,72,68,71,70,61,68,37
Aythami Artiles,0,3,2,58,45,77,72,81,79,68,42,73,39,57,45,73,71,33,50,74,80,56,56,76,75,38,43,37,44,41,36,47
Kim Källström,0,3,3,83,70,58,65,65,75,71,69,71,82,75,83,83,85,54,51,76,80,63,65,75,65,84,70,78,85,80,70,79
Matt Harrold,1,2,2,60,53,18,18,28,70,54,59,32,59,49,51,51,31,55,61,65,80,60,56,62,64,67,59,58,43,33,68,49
Gloire Rutikanga,0,3,2,60,50,44,49,53,67,59,40,56,46,45,47,59,52,75,71,53,63,68,73,61,48,43,34,35,39,35,43,29
Denis Terentyev,0,3,2,58,54,66,68,70,56,66,49,62,59,59,67,63,59,73,74,73,58,74,59,34,58,66,34,32,51,48,66,47
Casado,1,3,2,62,54,59,68,66,69,72,53,61,49,58,60,54,52,71,76,88,72,71,72,85,56,66,38,58,62,64,41,23
Kaleem Simon,1,2,2,52,54,14,15,11,35,45,52,11,47,46,43,49,33,70,73,71,60,70,71,52,44,49,53,44,42,32,49,44
Marcus Browne,1,3,3,63,65,27,21,26,63,45,54,22,60,54,46,55,51,77,75,58,59,71,67,53,32,56,51,53,60,66,48,47
Nicolai Dohn,0,3,2,47,41,39,46,38,55,52,52,46,48,42,32,60,47,69,66,58,48,68,58,56,44,53,27,30,36,30,36,37
Ivan Tomečak,0,3,2,65,64,63,64,63,68,64,59,66,58,52,68,67,64,74,75,75,76,64,68,64,65,54,48,52,63,66,60,57
Edgar Benítez,1,4,3,75,76,22,24,20,65,66,72,41,64,69,71,70,61,81,78,74,72,66,78,73,65,78,74,69,60,60,66,69
Anthony Flood,1,3,2,60,55,18,15,16,59,47,60,23,53,63,36,45,43,70,72,80,75,44,57,70,70,59,60,52,42,41,55,55
Doneil Henry,0,2,2,57,44,63,63,64,81,55,32,64,47,52,43,58,50,72,69,66,79,47,57,80,69,71,36,47,37,40,30,58
Russell Canouse,0,3,2,62,60,57,56,62,60,58,52,56,52,49,52,65,62,68,66,65,69,69,64,70,53,59,46,53,41,48,54,49
Daniele Bonera,0,3,2,51,41,81,78,81,83,69,27,81,41,79,58,56,61,36,33,44,79,53,38,76,74,60,23,53,38,29,49,19
Xavier Chen,0,3,2,67,66,69,67,68,66,63,48,67,58,71,68,67,63,68,67,65,59,76,74,68,62,57,21,48,72,67,49,46
Mory Koné,0,2,2,50,42,61,63,69,56,51,38,53,37,40,34,27,26,55,68,70,90,48,58,71,60,23,28,24,29,32,38,27
Álvaro Arencibia,0,3,2,59,52,52,63,68,70,66,39,61,39,57,66,61,62,66,69,76,67,72,64,71,59,55,31,39,53,43,44,29
Aqeel Al Sahabi,0,3,2,61,58,64,70,66,66,59,51,57,33,45,60,52,44,74,68,79,82,52,77,82,65,45,26,23,23,26,41,25
Kenta Kano,1,4,4,73,75,25,36,42,38,64,56,20,57,60,64,63,50,60,59,63,61,67,81,52,38,64,48,53,60,38,53,57
Marcus Godinho,0,2,2,40,53,55,55,54,51,54,39,54,39,33,52,51,46,69,55,57,55,70,58,59,42,27,23,28,28,29,39,26
Ouasim Bouy,0,4,3,76,72,64,64,67,66,60,60,68,71,64,65,78,75,64,55,69,69,55,61,57,68,78,50,75,63,75,49,58
Henk van Schaik,0,2,2,37,33,58,66,66,63,55,22,52,30,48,33,36,37,58,54,64,77,63,36,61,59,60,28,45,31,42,40,29
Flavien Tait,1,3,3,67,66,28,31,33,35,69,65,25,71,72,63,70,66,76,73,43,46,72,57,42,41,62,57,59,41,40,53,52
Nino,1,4,3,68,59,37,37,42,60,84,84,49,65,83,59,60,49,63,59,75,59,80,72,72,49,63,79,70,65,55,71,59
Jang Ho Ik,0,3,2,63,65,65,64,65,71,64,58,59,59,59,64,65,58,85,86,68,63,65,78,45,44,48,45,45,38,39,41,33
Steven Zuber,1,4,3,76,76,49,34,59,69,72,74,59,72,66,67,70,61,78,79,78,77,61,76,63,58,80,63,79,78,66,55,57
Kevin Valenzuela,0,3,2,57,51,72,61,63,72,59,41,58,46,48,56,65,59,73,74,65,60,75,68,64,63,51,39,50,38,37,39,35
Charly Charrier,1,3,3,63,64,29,37,42,47,66,56,39,72,68,58,65,57,68,70,61,61,61,69,46,51,55,49,61,52,47,53,47
Timmy Chandler,0,3,2,72,71,74,78,79,83,72,68,63,55,68,77,75,72,75,79,81,81,53,50,69,73,78,53,60,63,43,50,53
Craig Forsyth,0,3,2,70,65,72,69,73,57,61,61,66,59,64,66,64,59,64,66,76,72,55,58,77,70,69,61,66,51,53,50,53
Lennert De Smul,0,3,2,52,45,57,60,61,58,48,27,53,37,46,51,56,42,67,66,60,58,68,69,71,55,47,22,28,33,31,32,31
Jamal Mohammad Al Dhafeeri,0,3,2,52,56,61,52,55,54,45,51,55,52,61,52,54,53,61,66,59,69,63,67,51,56,50,44,38,48,39,46,41
Germán Pezzella,0,3,2,66,47,75,78,77,81,77,58,79,22,34,43,60,54,53,54,64,78,48,32,82,83,54,53,51,46,25,35,32
Joe Jacobson,0,3,2,60,62,59,61,68,61,60,57,60,55,58,65,58,56,72,74,86,73,60,80,80,55,62,51,60,61,66,58,18
Aslan Dudiev,0,3,2,70,69,60,63,61,66,71,63,62,69,69,66,70,64,82,92,67,72,75,64,56,53,67,15,38,55,53,46,24
Carl Medjani,0,3,2,61,58,70,79,73,81,68,55,71,55,70,46,71,68,59,63,77,75,64,52,84,78,60,53,59,49,45,45,40
Santiago Magallán,1,3,3,55,56,39,44,46,48,58,53,52,60,39,55,61,52,68,73,61,73,61,70,52,47,49,47,41,42,37,47,42
Enzo Crivelli,1,3,2,70,67,31,23,26,87,70,75,25,61,64,49,72,52,54,69,71,82,42,67,70,73,75,75,60,59,49,58,61
Samuel Tetteh,1,3,3,59,64,15,14,20,31,50,47,15,51,44,41,51,39,76,78,57,46,69,69,61,47,64,60,55,56,62,62,58
Carlos Soler,1,3,3,75,71,68,56,65,49,74,61,69,80,48,69,77,76,74,75,68,59,58,59,56,56,69,70,73,69,77,80,49
Eddie Segura,0,3,2,44,36,54,51,56,54,59,26,66,32,37,23,46,36,63,69,63,61,60,61,72,55,36,31,22,23,20,30,25
Postigo,0,3,2,59,48,77,74,74,78,67,30,73,29,58,28,64,56,62,66,65,83,52,55,76,69,55,41,31,30,26,40,42
Billy Paynter,1,3,2,62,61,19,33,39,72,64,64,41,59,66,53,57,55,40,51,60,72,63,55,59,64,66,55,55,47,21,66,63
Jermaine Jones,0,4,2,72,68,69,72,71,88,75,66,70,71,72,66,72,76,69,69,89,83,66,68,70,73,84,62,69,65,60,68,65
Thomas Ephestion,1,3,2,61,64,54,52,60,61,46,50,51,55,58,48,64,60,60,68,64,75,37,47,58,62,50,34,42,41,35,52,28
Matt Miazga,0,3,2,62,53,75,72,73,74,66,27,68,32,68,25,64,52,68,64,67,80,43,63,78,67,35,16,32,27,21,31,28
Andrés Correa,0,3,2,52,52,58,64,62,63,59,42,63,59,47,69,62,49,75,78,76,62,74,75,81,54,64,22,45,27,43,53,28
Yussuf Poulsen,1,3,3,74,76,22,28,37,83,72,75,44,61,66,66,68,46,89,87,83,75,55,75,82,72,69,67,58,69,43,59,68
Vincent Marcel,1,3,2,64,68,59,61,67,52,60,61,58,60,60,61,71,63,71,67,63,49,67,73,71,57,63,63,49,58,52,52,59
Linares,1,4,3,69,61,20,21,36,82,74,77,41,59,68,45,62,42,64,63,67,58,68,65,78,71,70,75,67,57,42,59,60
Ivan Franjic,0,2,3,68,67,59,67,65,67,65,68,62,59,62,72,68,61,76,76,69,68,65,62,70,57,68,57,66,63,32,59,57
Adrien Monfray,0,3,2,55,39,62,61,64,77,62,26,64,61,52,33,63,65,63,67,80,75,59,68,70,58,69,40,65,34,31,36,32
Peter Wilson,1,2,2,57,57,13,13,18,37,55,63,17,50,47,39,48,35,84,81,62,64,69,75,59,51,54,60,51,40,33,48,47
Majed Mansour Al Mutairi,0,3,2,38,47,48,56,51,51,49,42,49,32,33,43,34,30,68,63,77,64,75,68,59,37,22,28,28,29,31,37,24
DeAndre Yedlin,0,3,3,69,74,66,69,69,75,68,67,57,61,72,67,68,53,93,93,88,67,75,86,68,61,73,40,51,70,28,38,60
Bader Bandar Al Shammari,1,3,3,45,51,11,18,15,29,52,50,14,40,48,33,38,33,60,51,52,61,68,64,65,51,55,57,47,34,29,58,42
Paul Babiloni,0,3,2,60,53,62,65,63,69,46,42,61,43,38,63,61,63,69,70,67,67,71,58,71,55,41,20,31,55,34,35,34
Enaldo Toxeto,0,3,2,72,58,72,67,77,78,72,41,73,34,52,62,68,71,66,70,74,73,61,55,67,74,70,47,52,49,43,67,51
Mark Karymov,0,3,2,40,35,57,67,66,45,51,30,57,32,43,32,36,29,56,59,56,68,49,48,66,52,44,24,23,30,32,48,27
Jonathan Obika,1,2,3,66,59,25,28,30,50,58,64,15,39,67,31,53,30,72,73,58,85,60,62,70,67,69,64,54,52,57,66,56
Chi Zhongguo,1,4,4,65,66,34,43,44,66,72,65,30,65,60,51,63,61,73,72,68,39,75,74,52,40,41,54,44,49,37,43,32
Marín,0,2,2,73,69,67,75,71,67,69,51,74,52,59,76,72,59,71,73,70,67,63,69,66,56,60,40,42,62,35,32,48
Yhoan Andzouana,1,3,3,61,59,33,32,32,31,51,50,25,51,45,60,53,49,69,68,53,46,72,53,43,39,66,57,46,52,40,61,50
Nemanja Matić,0,3,3,79,72,76,77,83,83,82,68,86,77,85,68,83,80,66,68,90,90,53,57,71,77,78,64,75,68,67,69,74
Bilal Sezer,1,4,3,62,60,48,44,50,60,54,50,45,56,61,58,61,63,68,66,62,59,75,75,69,40,62,47,48,57,51,62,48
Sam Byram,0,3,2,73,72,69,70,71,66,73,65,67,68,72,70,70,65,77,78,79,70,70,77,79,66,66,62,60,55,33,50,43
Tom Champion,0,3,2,56,49,52,50,53,62,57,36,68,46,65,40,57,56,62,63,71,67,56,59,66,52,39,42,35,28,25,36,30
François Bellugou,0,3,2,71,64,72,73,73,68,66,56,67,66,49,54,70,64,49,50,73,72,55,52,72,66,59,30,58,65,59,62,30
Alex Brosque,1,3,3,65,70,29,19,22,35,65,70,23,66,65,59,64,54,75,74,67,57,57,72,47,55,65,71,66,68,47,71,66
Kim Geon Woong,0,3,2,62,62,60,54,60,62,61,59,59,62,52,36,68,64,62,67,61,68,64,60,57,54,60,38,57,34,39,44,33
Deulofeu,1,4,4,86,89,20,22,30,40,77,78,25,72,66,76,78,62,89,92,76,59,77,93,72,40,68,74,65,84,75,70,60
Toshihiro Aoyama,0,3,2,73,69,65,59,71,75,74,50,73,75,73,65,77,78,59,59,89,71,67,72,69,58,76,51,78,66,63,58,69
Andre Wright,1,3,3,60,70,23,21,23,37,58,44,21,62,55,36,59,47,78,78,54,67,62,52,58,51,71,68,58,61,41,71,56
James Brophy,0,2,2,55,70,56,57,58,53,51,60,54,49,47,58,51,42,75,78,60,57,69,78,63,42,47,35,34,50,48,40,40
Carlão,0,2,2,67,59,69,72,70,82,72,42,71,56,65,59,67,61,66,69,74,74,70,68,78,64,58,44,37,46,40,38,22
François-Xavier Fumu Tamuzo,1,2,3,61,65,20,30,28,35,55,62,40,41,49,53,50,39,90,90,57,58,72,91,71,46,66,54,46,50,45,52,47
Jesé,1,4,4,84,83,16,12,23,29,71,76,33,70,66,73,77,65,90,83,69,62,76,87,74,42,76,76,72,74,66,68,55
Henk Veerman,1,3,2,64,55,20,21,18,67,68,74,27,41,65,24,56,23,32,41,64,92,28,30,61,72,72,72,47,29,34,63,46
Veton Berisha,1,4,2,70,68,37,24,29,81,67,67,37,60,69,59,62,49,80,82,83,75,82,80,85,59,74,63,61,63,44,67,59
Maciej Rybus,1,4,3,77,76,70,70,66,72,71,70,70,76,67,76,73,64,86,83,85,58,82,77,72,40,75,72,71,77,78,62,65
Víctor Cantillo,0,2,2,54,47,53,54,58,63,53,42,51,49,37,33,59,55,52,50,70,73,65,67,68,43,41,30,35,38,37,36,28
Attila Fiola,0,3,2,64,57,72,76,73,79,64,58,66,49,54,72,65,64,77,71,81,61,65,73,72,68,42,24,43,45,30,53,33
Marcos Gullón,0,3,2,57,50,52,54,74,78,63,50,71,59,49,51,71,58,49,43,79,75,54,52,61,63,64,53,51,35,55,58,48
Li Jianbin,0,3,2,36,12,66,70,68,79,71,53,51,31,45,37,51,37,64,60,78,74,63,68,77,22,21,19,23,35,30,28,21
Fabian Kalig,0,3,2,47,43,67,70,68,59,61,30,62,33,48,41,50,40,65,55,60,68,69,54,83,59,52,28,26,31,37,51,38
Sebastian Rudy,1,3,3,80,78,64,70,70,58,79,70,77,80,76,73,81,79,74,68,78,65,73,79,65,59,71,63,72,78,76,71,66
Aleksandar Aleksandrov,0,2,2,60,41,65,66,70,72,65,27,66,28,53,29,46,37,66,64,65,77,70,44,74,69,49,19,31,33,36,44,32
Zouhair Feddal,0,2,2,65,56,78,71,79,82,68,44,81,47,58,57,66,68,53,63,67,79,34,48,71,73,67,40,56,36,38,48,39
Seo Bo Min,1,3,2,61,63,21,29,34,55,57,68,35,53,41,58,59,47,85,83,66,52,72,63,49,33,59,59,64,42,35,52,49
Maxime Le Marchand,0,2,2,68,62,75,75,76,79,73,27,77,67,67,54,77,78,76,78,80,78,64,68,77,69,56,32,33,42,40,42,38
Thorsten Röcher,1,3,3,65,67,14,10,12,54,58,66,18,62,55,64,63,57,81,76,60,70,72,78,71,56,66,62,59,54,45,48,57
Tropi,0,3,2,61,47,57,58,70,72,59,49,73,56,47,49,70,63,64,60,71,55,62,66,58,52,71,39,58,60,45,70,43
Issiaga Sylla,0,3,3,69,69,67,65,66,72,66,68,66,66,66,69,70,62,75,74,80,72,65,68,73,60,65,63,47,68,49,47,65
Ryan Christie,1,3,3,68,69,34,46,46,54,59,62,43,67,65,57,68,64,74,75,70,51,72,72,65,51,60,55,57,59,54,51,45
Johnny Thomsen,0,4,2,65,54,63,72,71,84,75,57,67,56,68,69,65,62,64,75,78,79,72,59,86,43,68,28,59,60,62,41,50
William Pérez,0,3,3,44,44,48,58,45,66,50,63,55,46,43,43,52,53,70,65,74,62,65,65,57,42,53,38,32,51,30,42,38
Federico Mattiello,0,4,3,73,70,68,72,72,66,60,60,60,60,64,72,69,63,68,75,69,65,73,75,55,68,76,42,76,76,59,59,69
Ricardo Pereira,0,4,3,78,83,78,75,80,75,78,78,79,75,80,80,80,78,88,88,72,62,78,84,76,65,69,54,62,76,42,54,53
Jonas Borring,1,3,3,63,63,22,29,27,44,66,54,47,53,45,67,65,66,64,79,73,77,49,62,55,71,64,57,65,67,67,66,66
Tobias Badila,0,3,2,52,46,63,67,66,59,55,45,53,35,33,58,47,49,76,81,71,68,58,61,61,53,36,37,39,34,37,47,29
Emre Güral,1,3,3,64,62,29,21,24,73,64,68,26,47,59,54,62,58,65,66,66,78,42,68,66,70,82,67,72,66,64,72,72
Antonio Balzano,0,3,2,62,65,73,75,76,74,66,58,69,31,74,65,64,60,72,73,78,81,80,72,65,55,66,30,58,59,24,36,50
Lucas Domínguez,0,2,2,57,56,67,66,68,72,62,24,68,30,68,44,63,60,44,54,58,72,52,57,78,72,39,29,32,29,23,38,31
Edgar Çani,1,3,2,60,57,20,18,30,44,65,63,24,53,69,42,62,33,55,56,67,88,43,59,80,70,69,65,50,42,45,58,67
Timor,0,3,2,73,64,64,67,76,80,66,56,78,70,68,55,80,77,54,56,79,77,52,55,78,59,83,44,75,77,81,69,40
Gustavo Villarruel,1,3,3,63,67,38,43,40,46,60,63,25,52,61,55,61,57,75,76,65,40,82,79,61,44,64,59,60,56,48,59,54
Arturo Vidal,0,4,3,83,76,76,84,89,91,89,80,89,80,86,76,84,82,77,74,93,79,77,75,82,81,84,77,85,76,68,84,78
Carleto Costinha,1,4,4,74,71,41,38,52,42,64,71,43,70,73,72,75,63,88,82,63,44,81,81,53,47,61,68,51,71,73,77,61
Stefan Medina,0,3,2,62,58,70,75,71,70,68,60,70,59,68,56,62,55,68,73,71,74,64,71,79,68,50,49,40,57,40,56,50
Adrian Rakowski,1,3,2,65,67,50,54,51,53,63,58,64,64,60,53,67,64,75,64,65,64,76,80,77,57,60,50,63,51,47,60,32
Keko,1,4,3,80,83,24,43,53,54,79,73,59,81,60,83,77,76,82,79,67,66,76,78,65,34,67,69,72,73,69,66,70
Shin Kanazawa,0,3,2,63,59,52,55,56,61,52,37,47,48,52,53,63,58,48,42,48,59,73,66,69,47,67,45,72,36,37,39,35
Dominic Smith,0,2,2,55,49,56,62,60,58,56,39,56,38,53,34,57,61,66,71,66,74,65,59,79,56,39,39,36,35,36,40,37
David Haro,1,3,3,68,72,30,35,31,56,57,73,38,57,71,63,57,51,83,81,63,41,93,82,76,71,63,70,56,68,55,61,54
Jairo Morillas,1,4,3,61,55,18,29,32,49,66,70,34,48,62,37,51,34,65,70,65,63,59,64,72,63,72,70,58,52,55,68,70
Paulo Miranda,0,3,2,55,57,68,71,72,72,60,54,66,50,55,62,61,64,64,61,70,81,62,61,75,67,65,35,56,48,49,50,42
Joe Worrall,0,2,2,40,28,65,63,69,62,42,27,53,30,40,39,48,52,58,63,64,73,58,45,74,67,37,20,22,27,29,35,30
Sébastien Bassong,0,3,2,48,32,73,71,73,79,66,26,71,44,59,34,58,56,66,71,76,84,61,55,76,74,64,24,33,47,37,50,28
David Webster,0,3,2,54,48,57,60,59,55,47,44,52,43,55,52,58,55,48,54,53,72,54,53,52,57,57,40,44,22,40,33,23
Charlie Raglan,0,3,2,42,39,62,61,59,85,51,30,57,37,57,26,48,55,71,68,68,77,58,45,75,63,45,29,27,25,27,36,30
John Goossens,1,3,3,71,64,36,28,37,39,65,66,39,68,66,66,75,65,61,55,67,55,76,71,52,39,81,55,74,77,72,70,74
Daniel Udoh,1,3,3,61,56,14,19,18,25,48,44,12,51,41,28,44,29,65,76,59,70,56,53,58,40,51,50,43,48,34,52,48
Cristian Arango,1,4,3,69,70,19,16,21,70,64,63,23,45,59,45,52,39,75,76,64,79,66,69,68,62,74,65,67,36,34,57,59
Tonny Brochmann,1,3,2,67,59,35,15,23,51,60,55,34,45,58,65,58,45,68,72,65,67,81,73,44,35,69,54,52,62,48,51,47
Kingsley Madu,0,3,2,64,71,58,59,60,67,62,62,61,64,65,67,67,62,78,75,64,62,76,76,63,61,70,46,65,58,29,39,61
Simon Deli,0,3,2,65,62,69,77,78,64,71,38,66,67,72,56,64,55,74,78,71,79,60,70,73,74,72,38,58,48,49,53,46
Yonathan Del Valle,1,4,3,76,82,30,23,41,51,73,76,52,68,71,71,72,69,83,86,71,67,76,78,62,60,81,69,77,72,56,69,58
