Castro,9,2,3,77,74,60,61,66,76,71,70,67,73,69,66,75,76,72,68,76,76,72,78,67,55,84,65,74,71,55,63,62,74
Grzegorz Kuświk,25,2,3,68,66,23,24,26,50,53,72,36,48,53,60,70,62,70,84,71,80,68,67,90,69,67,72,60,55,37,56,61,70
Yuto Nagatomo,4,5,2,70,69,73,77,76,72,70,67,72,66,74,75,67,64,89,79,84,58,91,89,81,55,71,46,53,68,52,44,62,75
Nordin Amrabat,17,2,4,80,84,45,55,65,67,73,73,54,78,67,78,79,67,87,85,73,77,79,88,56,68,81,76,72,77,68,77,73,80
Simone Corazza,25,3,3,64,60,16,28,28,49,65,63,22,64,59,55,64,61,84,81,60,61,76,79,72,54,52,65,43,45,50,58,59,66
Raphael Martinho,16,4,3,73,74,49,59,59,62,69,60,60,68,65,73,73,63,90,91,80,65,75,80,55,58,72,58,70,69,51,57,64,74
Migue,0,3,2,52,45,68,51,73,79,61,25,62,47,80,39,52,45,48,52,51,84,49,36,63,58,66,48,35,46,42,39,36,66
Idrissa Gueye,7,3,2,79,75,78,82,84,80,81,67,85,72,80,60,80,76,80,77,88,76,83,75,85,69,80,50,67,33,43,54,32,82
Raffael,25,4,4,83,87,29,31,42,66,84,82,53,83,79,73,84,77,77,72,76,63,83,84,71,63,77,81,78,80,73,72,75,82
Dominik Schad,3,3,2,53,55,58,57,60,48,50,29,51,33,42,54,58,46,63,61,55,34,77,72,59,46,41,31,34,29,33,42,34,57
Denis Gómez,16,2,3,69,73,20,33,36,42,65,64,31,68,54,56,63,59,74,73,52,57,75,75,72,44,53,60,51,43,37,40,49,67
Alassane Diaby,0,2,2,44,51,61,66,66,54,46,25,53,32,43,26,59,51,59,57,62,72,62,43,70,64,47,27,29,28,30,40,29,62
Alexander Barboza,0,3,2,57,48,72,73,81,58,56,25,62,31,36,33,73,42,49,50,57,81,42,43,51,80,35,24,29,22,23,41,17,72
Anders Jacobsen,25,3,2,67,66,12,23,20,29,58,62,31,53,63,22,64,59,84,79,64,60,72,73,73,59,71,66,64,53,50,62,59,67
Christophe Diedhiou,3,3,2,39,35,65,66,69,72,50,23,65,32,47,25,47,32,73,75,61,77,50,45,56,68,34,24,22,28,32,39,24,66
Omar Pérez,9,3,3,77,72,46,48,49,58,73,70,56,83,81,72,76,75,40,41,30,76,67,57,31,59,76,59,74,80,82,63,75,72
Santi Comesaña,7,3,2,66,59,62,61,64,70,70,49,70,55,49,49,67,70,63,61,58,47,56,57,59,58,45,58,49,48,47,39,39,66
Jesús García,0,3,2,34,31,61,64,65,73,51,30,59,33,46,33,42,39,65,64,62,74,62,57,71,53,55,25,26,31,60,40,23,62
Kelvin Leerdam,4,3,2,71,64,68,70,68,64,68,68,57,65,64,66,71,65,72,71,82,69,74,73,81,73,65,56,54,61,52,43,53,70
Maximilian Dittgen,16,3,3,66,70,24,24,30,51,66,65,24,54,49,59,61,40,77,75,61,69,64,67,54,41,70,59,40,52,43,54,46,65
Alexey Evseev,9,3,3,66,71,49,53,42,48,59,56,26,57,62,51,68,66,64,68,48,60,62,60,51,54,63,54,52,60,46,62,50,64
Danny Furlong,25,3,2,55,54,15,16,17,37,51,59,12,48,53,38,42,33,68,65,64,62,64,63,61,56,52,63,53,36,56,57,50,58
Richard Sukuta-Pasu,25,4,3,65,62,17,23,41,69,62,64,32,50,66,54,57,39,73,72,71,84,48,67,64,65,71,61,62,55,49,66,62,66
Frédéric Bulot,17,3,3,72,68,32,23,23,41,53,65,40,59,62,72,70,64,71,66,72,64,75,71,35,49,72,64,69,72,71,61,60,68
Tevfik Altındağ,7,2,2,70,67,68,60,67,56,66,60,72,50,63,57,65,63,64,65,70,72,66,66,54,60,62,59,56,44,54,65,45,67
Markus Wostry,0,3,2,48,33,62,65,70,68,51,23,58,38,40,38,56,44,53,59,71,73,63,57,72,61,42,32,40,31,26,34,26,64
Frederik Møller,3,3,2,56,59,53,55,61,46,68,42,61,50,56,66,59,60,67,72,62,70,70,64,66,52,63,51,42,68,61,42,54,62
Marcin Flis,0,3,2,42,47,56,60,63,58,59,33,65,29,49,58,50,49,71,71,77,62,66,72,56,59,23,33,33,22,38,33,35,60
Gaël Danic,16,3,3,71,68,22,24,35,65,71,68,42,68,66,69,68,66,63,61,70,56,74,71,52,57,64,59,66,71,71,76,63,68
Mathis Bolly,25,4,3,62,66,24,22,28,42,66,65,36,56,57,59,59,46,96,95,59,62,63,73,72,50,65,63,52,56,29,56,64,67
Coutinho,9,4,4,88,88,24,40,44,55,81,83,30,87,79,77,85,78,89,77,79,61,91,91,59,47,79,73,85,84,79,64,75,86
Nicolas Janvier,17,3,2,60,60,43,45,48,64,57,50,30,60,48,59,65,61,64,64,60,47,86,82,58,58,59,54,48,60,40,52,40,61
Rúper,7,3,3,68,55,56,57,68,67,66,54,63,68,55,66,69,67,53,51,70,73,68,67,55,49,77,48,66,72,70,71,43,67
Igor Koronov,16,3,3,63,64,29,34,29,37,48,60,29,61,55,65,64,61,71,69,62,61,68,57,43,46,66,59,63,66,64,64,52,64
Vasiliy Berezutskiy,0,3,2,49,45,85,80,83,80,67,37,78,62,75,59,74,79,52,59,73,85,45,34,72,78,71,23,41,51,43,45,39,79
Rezo Gavtadze,17,3,3,64,66,35,35,32,70,58,53,27,50,51,63,60,48,73,69,34,50,74,62,44,41,59,58,41,46,47,60,45,61
Jack Marriott,25,4,2,58,55,14,15,25,33,60,62,22,49,61,35,46,34,79,77,69,64,60,76,81,56,59,63,59,42,33,60,46,62
Cameron McGeehan,7,3,2,59,57,34,53,60,55,59,69,50,66,46,45,60,64,67,68,72,69,70,70,61,52,61,62,54,44,56,64,46,62
Gabriel Obertan,16,3,4,70,76,37,22,32,60,59,68,35,64,60,66,66,58,87,79,67,67,63,79,73,45,67,61,54,53,39,67,60,70
Mauricio Rosales,4,3,2,57,61,64,74,71,59,59,50,55,45,61,65,62,58,68,70,85,58,62,60,63,60,43,31,33,57,35,41,33,67
Matt Jarvis,17,4,3,75,77,33,33,37,60,70,63,51,65,68,76,67,62,83,77,68,44,93,76,62,49,70,62,60,72,57,66,62,72
Roman Gergel,17,3,2,64,64,52,45,47,44,66,68,53,61,65,63,63,60,77,82,72,61,71,71,62,53,66,60,56,64,41,54,68,67
Mauro Boselli,25,3,2,76,69,22,33,35,70,74,82,23,65,72,57,70,61,64,66,67,81,55,62,78,84,74,81,66,60,53,75,65,77
Álvaro Jiménez,17,3,3,72,77,50,32,39,57,59,69,48,67,49,74,61,50,83,81,71,59,73,69,58,48,75,60,66,74,49,49,69,71
Ibrahima Diédhiou,0,3,2,47,32,58,56,60,68,51,27,53,33,41,47,54,52,60,67,57,70,57,62,65,61,45,21,17,24,25,30,26,60
Carlos Díaz,0,2,2,47,29,62,66,63,72,65,33,64,30,64,22,48,37,64,68,52,72,68,69,92,70,54,31,61,25,42,56,48,66
Nikola Maksimović,0,3,2,61,49,82,79,85,79,74,29,81,31,70,45,59,59,63,69,68,86,58,54,68,82,39,22,29,29,23,26,28,80
Mouhamadou Dabo,4,3,2,68,65,73,73,69,78,71,62,72,61,66,61,67,63,77,75,74,59,84,79,74,63,66,39,59,53,47,54,52,71
Jonathan Gradit,4,3,2,62,57,65,66,70,72,60,28,64,47,54,63,66,57,71,68,80,75,67,61,81,52,39,19,24,31,28,36,24,67
Juan Ángel Albín,9,2,4,77,75,34,41,45,57,71,68,35,71,67,67,72,65,68,69,72,74,61,70,65,43,75,69,73,75,73,68,54,73
Nader Salem Al Muwallad,7,3,2,59,58,52,51,63,60,62,39,57,57,55,47,56,52,72,75,72,64,64,66,68,51,66,27,53,32,32,41,26,59
Kévin Théophile-Catherine,4,3,2,72,69,75,74,75,78,72,37,73,69,70,72,74,69,73,68,73,78,65,70,72,72,60,46,57,66,51,45,37,75
Alexis Canelo,25,4,3,65,68,22,21,21,61,55,60,27,58,67,70,66,58,78,78,65,63,65,69,53,58,76,63,66,51,42,61,50,66
Peter McGlynn,17,3,2,55,54,55,52,55,62,50,55,54,52,49,54,55,53,64,74,74,59,67,57,75,54,49,47,32,50,34,48,34,57
Filippo Romagna,7,3,2,56,51,65,65,66,51,51,36,56,36,56,38,61,51,65,69,65,69,59,61,69,61,48,23,30,32,32,43,34,63
Aidan White,3,2,2,62,64,63,62,62,48,68,59,63,58,60,61,64,56,88,86,69,54,71,74,71,55,65,57,60,49,57,58,43,67
Naoki Kawaguchi,4,3,2,38,26,53,58,61,44,44,23,55,29,41,49,36,32,63,64,61,51,72,49,65,46,34,19,24,28,23,31,28,54
Ádám Pintér,0,3,2,63,58,62,59,70,75,65,52,68,61,73,43,71,66,52,58,74,84,47,55,59,72,71,36,35,35,48,52,40,69
Branislav Ivanović,4,3,2,66,58,87,83,84,90,83,61,82,57,71,72,68,56,63,66,78,85,47,57,83,87,73,57,62,70,48,58,48,80
Pedro Morales,9,3,4,79,75,60,50,62,70,75,74,54,75,75,76,76,78,69,69,72,62,68,79,53,55,82,68,78,82,80,86,72,76
Alfredo Morales,7,3,3,73,68,63,68,67,81,71,62,70,73,67,61,74,70,77,69,87,68,71,76,73,55,70,53,64,64,53,45,49,72
Nathan,9,3,4,77,84,24,26,21,38,53,58,20,65,71,55,70,69,84,81,53,62,78,77,58,33,70,68,74,71,66,58,62,71
Yeni Ngbakoto,9,3,3,73,74,22,19,18,62,75,70,25,72,65,69,62,60,78,76,80,69,74,81,56,40,70,72,72,71,73,66,52,73
Dickson Nwakaeme,25,2,3,67,65,29,31,42,55,71,63,34,59,68,38,56,41,71,74,77,87,65,69,48,61,78,64,59,44,44,52,45,68
Ricardo Costa,0,3,2,55,48,73,73,75,83,70,56,73,45,81,41,53,47,52,49,70,85,64,58,88,72,65,25,32,25,28,40,35,74
Paweł Zieliński,4,2,3,60,62,70,66,71,57,50,54,59,52,61,71,64,59,73,76,74,71,71,66,65,58,29,33,33,60,32,36,36,67
Jérémy Ménez,25,4,4,86,85,16,20,20,48,77,78,34,73,74,70,77,55,78,78,69,55,75,79,69,60,68,76,70,79,70,81,76,77
Valentin Rongier,7,4,2,76,72,40,62,69,57,70,65,66,72,66,58,76,73,72,61,71,55,90,81,72,41,71,53,68,60,62,63,41,73
Dominic Oduro,17,2,3,58,64,27,17,45,64,57,66,38,64,50,58,63,50,90,90,70,66,55,82,68,60,68,60,59,52,43,56,60,66
Yin Hongbo,9,4,3,63,61,44,46,49,62,60,60,42,66,57,59,69,65,67,64,67,64,68,58,59,47,60,60,62,62,64,45,49,65
Tom Weilandt,16,4,3,75,74,29,30,39,57,63,58,36,62,58,61,68,51,68,74,65,68,63,66,52,49,69,61,57,64,59,52,54,67
Kévin Théophile-Catherine,0,3,2,72,69,75,74,75,78,72,37,73,69,70,72,74,69,73,68,73,78,65,70,72,72,60,46,57,66,51,45,37,75
Nilsito Vilela,25,5,4,75,73,12,13,12,33,77,72,44,55,66,55,65,61,82,82,62,73,71,71,72,75,61,66,56,63,64,65,62,72
Quim Araujo,18,4,3,63,68,36,41,46,45,61,60,49,69,58,56,71,68,57,54,58,72,39,53,32,49,55,56,61,61,49,49,44,65
Alpay Koçaklı,4,3,2,62,60,42,54,59,62,59,43,54,55,38,62,64,62,61,62,76,58,61,63,59,53,59,43,42,57,48,52,45,60
Joshua Emmanuel,4,3,2,64,65,62,63,66,72,53,47,60,39,60,65,63,57,80,81,68,78,69,70,63,60,38,30,33,47,28,32,29,66
Smail Prevljak,25,3,2,60,58,18,12,16,64,45,58,11,47,48,32,56,47,68,64,63,60,65,70,66,55,65,58,52,48,31,49,54,59
Javier López,0,2,2,52,39,70,63,73,54,65,21,75,32,57,24,38,45,37,42,66,90,30,30,32,76,68,25,24,30,36,40,40,69
Corona,7,4,3,66,61,60,65,69,71,62,61,65,77,84,78,78,79,44,42,44,65,73,60,34,43,52,58,61,81,79,73,57,69
Zakaria Diallo,0,3,2,53,46,69,66,67,75,62,42,63,40,55,48,56,47,52,48,71,93,34,41,43,63,53,35,38,52,45,48,35,68
Guido Milan,0,3,2,49,14,70,64,75,63,56,22,72,37,47,26,59,35,34,46,72,91,44,48,48,73,40,23,27,27,20,40,32,70
Hernán Bernardello,7,3,2,72,67,64,62,68,75,69,55,68,65,70,67,74,72,64,65,80,69,80,70,55,52,77,46,60,70,68,51,55,71
Roberto Hilbert,4,3,3,74,73,73,74,76,76,72,69,74,62,71,77,76,69,69,68,74,71,67,69,64,67,69,53,44,75,68,42,59,74
César Cortés,16,3,2,70,67,49,42,38,58,68,69,18,72,66,66,72,66,70,62,69,62,61,63,69,56,65,57,66,69,64,64,53,69
Omar Mendoza,4,3,2,59,42,63,65,67,74,63,52,64,42,42,53,57,46,72,70,74,64,66,69,66,59,44,22,39,33,35,28,27,65
Jhon Cley,16,3,3,76,73,17,20,23,62,58,61,36,58,50,53,69,64,69,71,65,66,70,67,64,60,69,68,64,44,40,57,50,68
Sam Hutchinson,0,3,2,67,62,69,75,71,92,69,48,73,53,70,68,72,68,69,69,65,72,63,61,73,66,57,51,53,49,56,55,40,72
Ivo Chaves,4,3,2,54,50,53,64,62,48,55,51,58,38,41,52,44,40,77,76,62,59,73,52,59,45,42,45,33,39,38,42,41,60
Silas Songani,25,3,2,54,59,13,10,15,66,39,51,14,50,41,51,46,37,83,79,50,53,76,68,69,31,61,52,54,38,44,41,50,55
Fernando Luna,16,5,4,72,77,48,52,51,51,64,55,40,75,50,71,66,71,71,77,64,56,75,82,63,54,63,53,51,69,78,62,52,69
Alex Albístegui,7,4,2,67,59,61,59,65,64,65,58,67,68,67,58,73,70,51,52,80,74,32,51,57,55,59,49,52,61,56,49,47,69
Léo Itaperuna,25,4,3,73,72,31,26,42,43,59,72,26,62,66,29,59,50,78,80,77,57,86,87,62,64,67,66,63,55,35,67,66,69
Joel Taylor,16,3,2,50,63,57,69,71,58,63,56,61,42,44,59,52,41,69,68,54,46,72,63,61,57,44,41,35,39,35,42,32,63
Edgar Andrade,16,4,3,70,73,43,49,47,50,70,60,59,66,70,74,70,65,73,73,71,72,64,71,60,66,77,55,73,79,76,67,66,68
Davide Callà,16,3,3,70,70,23,23,33,66,60,72,42,56,56,70,65,59,70,74,77,82,68,71,62,49,68,70,62,68,61,71,65,69
Güray Vural,3,3,3,78,78,67,64,68,71,71,70,65,51,66,75,68,67,82,84,82,50,77,78,74,65,78,64,72,77,70,57,69,72
Gustavo Santos,25,3,3,48,47,12,15,12,48,53,47,12,43,52,34,43,30,78,79,57,78,65,70,71,52,47,54,46,38,26,60,34,54
Fernando Meza,0,2,2,64,59,70,71,73,55,66,28,68,29,66,60,62,58,62,66,70,72,74,69,87,72,66,21,20,30,34,46,32,70
Amaar Ali Al Dohaim,4,3,2,47,39,60,56,60,73,54,30,55,29,36,35,38,31,63,67,60,76,62,47,79,57,38,22,24,29,25,31,31,61
Ostoja Stjepanović,7,3,2,59,65,71,60,72,65,71,64,72,57,71,71,64,65,52,64,62,59,65,57,72,53,43,50,52,61,63,39,57,67
Marcus Edwards,9,3,4,63,70,26,23,31,48,47,57,26,60,54,48,62,47,72,70,50,28,90,83,55,33,56,47,51,60,61,52,42,61
Matthew Briggs,0,3,2,66,68,50,52,57,59,45,50,56,58,63,68,64,59,78,75,66,72,48,62,71,56,62,43,40,39,30,43,20,61
Marcos Angeleri,4,3,2,58,49,74,77,79,84,78,40,71,46,79,60,58,65,67,64,73,77,55,63,82,65,71,37,41,56,47,56,42,75
Henrikh Mkhitaryan,17,5,4,89,87,49,55,53,69,83,83,68,85,67,80,85,73,86,84,85,63,83,88,72,53,87,77,75,83,64,72,81,86
Morales,16,4,3,77,85,43,45,54,58,73,74,58,71,67,76,71,63,90,88,78,54,67,81,62,54,74,75,80,78,71,68,61,78
Shannon Cole,4,5,3,64,63,64,64,62,42,59,63,59,57,57,68,59,58,62,60,61,55,56,60,54,44,60,50,60,68,71,59,59,62
Gaetano Masucci,25,3,3,68,62,12,14,11,48,76,75,47,65,68,63,63,50,73,69,72,40,68,73,40,59,61,59,62,55,55,47,56,65
Gabriel Suazo,3,3,2,68,67,56,57,59,58,55,53,56,58,65,51,66,64,70,71,70,72,67,70,63,53,54,51,50,35,55,53,38,63
Jordan Cook,25,3,3,62,62,15,25,30,44,55,62,19,57,51,56,61,53,74,72,75,58,79,83,63,55,55,59,57,66,54,60,54,62
Arthur Silbeira,25,3,4,66,75,22,30,33,52,63,56,23,60,48,58,61,42,63,65,47,69,72,43,58,75,71,71,77,59,53,75,64,68
Adrían Sporle,16,3,2,62,55,65,47,48,60,66,63,60,55,42,58,59,58,72,73,68,67,57,65,62,57,43,39,38,34,30,58,47,61
Toni Šunjić,0,3,2,33,30,73,71,75,74,60,23,68,30,42,35,45,44,49,63,68,86,40,50,69,77,64,24,28,30,33,50,28,71
Petar Filipović,0,3,2,60,63,64,66,63,62,54,57,57,48,42,61,64,61,66,74,72,76,58,71,56,68,51,56,50,42,61,45,44,65
Calvin Miller,25,3,2,51,51,12,17,16,32,57,46,15,51,47,33,46,32,61,62,58,56,65,58,60,54,47,59,53,43,29,65,41,54
Francisco Portillo,7,3,3,67,58,67,60,59,75,54,49,57,53,45,45,70,61,48,53,85,72,55,57,71,65,42,31,31,38,32,40,34,65
Lanzarote,17,3,2,76,70,32,26,39,73,66,71,41,77,72,81,73,78,60,64,62,58,69,65,53,45,69,77,78,84,82,78,67,73
Welson Leima,9,3,2,42,42,74,63,73,62,70,45,70,62,63,57,72,65,51,50,67,72,74,50,68,47,52,33,41,32,43,53,22,68
Moritz Stoppelkamp,16,3,3,68,72,47,51,53,62,67,68,56,62,64,72,69,61,81,78,87,65,68,75,75,60,76,65,71,63,64,59,67,72
Kellyn Acosta,7,5,2,70,64,66,62,66,71,73,64,69,64,68,60,71,69,82,80,84,68,72,73,80,66,69,56,69,69,70,45,35,70
Patrick Lacey,4,4,2,55,56,48,50,53,71,56,55,48,54,49,48,58,55,72,68,68,57,70,67,62,49,53,46,42,32,40,39,38,56
Nik Omladič,17,3,3,73,75,44,52,53,56,64,66,44,69,68,72,70,66,78,76,75,58,78,82,45,33,70,52,61,72,71,61,56,71
Daniel Angulo,25,3,3,59,66,17,14,16,36,52,65,14,53,50,32,52,50,66,63,54,74,58,53,62,65,68,71,64,36,34,58,42,65
Mateusz Klich,9,3,3,76,72,43,35,44,51,72,67,57,71,76,61,77,73,67,52,73,54,70,67,64,48,66,64,67,69,66,74,59,72
Sam Todd,0,3,2,32,26,43,47,49,47,47,25,46,28,36,22,28,28,57,58,59,58,57,45,71,47,35,20,21,24,23,33,28,48
Marc Richards,25,3,2,61,60,22,20,20,54,58,69,22,60,65,42,59,42,65,54,71,82,64,60,72,64,73,64,55,62,61,71,61,65
Anıl Karaer,3,2,2,68,66,65,61,68,74,68,38,63,57,59,68,65,63,72,74,73,74,70,70,65,66,65,59,57,62,34,42,22,68
Gareth Evans,17,3,2,61,62,45,51,52,50,65,60,43,58,59,59,54,43,81,84,88,73,64,72,72,63,58,59,59,46,59,56,55,64
Kévin Hoggas,9,2,3,70,71,35,46,43,49,50,65,46,69,63,69,71,66,66,67,64,74,62,68,59,65,70,65,67,66,62,65,55,68
Hiram Muñoz,4,2,2,41,63,57,66,60,66,54,43,57,35,42,48,35,34,71,70,56,66,68,60,64,49,26,27,27,35,37,45,28,57
Marco Moscati,17,2,2,64,60,55,56,58,56,63,58,66,62,64,59,66,62,68,76,84,66,68,68,60,48,64,33,60,62,48,42,44,64
Magomed Musalov,3,4,3,64,70,64,65,66,63,59,58,62,52,49,56,55,54,78,76,57,57,72,71,71,61,40,53,27,39,35,42,37,64
Timm Klose,0,3,2,61,41,78,73,76,74,74,45,78,50,71,42,71,72,48,52,63,84,34,40,52,83,64,33,40,40,34,41,33,76
Michel Cruceiro,7,3,2,71,62,70,65,72,74,58,56,74,56,73,69,74,69,58,61,86,78,46,59,52,65,81,53,75,66,71,74,53,72
Anıl Koç,17,4,2,65,67,23,21,24,31,64,51,27,53,60,59,56,51,74,76,34,45,76,84,65,28,59,44,51,54,61,49,52,60
Alexander Meier,25,2,3,76,72,25,28,48,60,80,86,50,79,82,70,76,77,34,52,59,88,40,49,48,77,82,81,79,88,75,76,80,78
Hatem Ben Arfa,25,4,5,86,91,33,23,43,67,75,74,40,80,75,77,79,78,79,77,71,75,79,85,76,65,83,79,81,80,75,87,75,83
José Mauri,7,4,2,74,70,54,64,62,69,66,56,68,72,68,66,76,74,79,69,75,55,93,89,75,49,68,48,68,69,55,62,64,71
Darko Bjedov,25,3,2,57,53,23,16,25,52,54,57,23,45,49,26,47,25,52,57,61,78,41,43,68,74,75,72,64,31,32,61,42,64
Liam Palmer,4,3,3,69,68,66,66,67,69,64,56,61,63,64,68,69,68,76,78,75,70,67,76,71,59,64,54,62,58,60,58,52,69
Fabrizio Melara,16,4,2,68,65,41,44,46,48,68,61,48,60,65,66,59,57,72,67,74,81,34,55,62,66,56,48,49,62,59,58,49,65
Uğur Demirok,0,3,2,66,59,76,76,79,65,72,40,75,64,73,40,64,60,53,53,80,85,56,50,64,76,55,42,30,32,22,65,29,75
Ibrahim Cissé,0,2,2,64,62,55,57,61,55,62,55,63,56,52,64,66,61,73,78,66,61,71,65,71,48,45,32,36,53,41,33,33,64
Freddy Hinestroza,16,3,3,75,73,30,53,29,58,71,75,56,64,50,70,66,67,87,88,70,60,79,86,80,71,80,52,69,45,66,47,58,73
Carlos Labrín,0,2,2,48,38,71,68,72,75,64,25,65,32,66,31,48,36,60,56,60,80,51,53,72,67,48,22,37,36,28,41,26,69
Stuart Beavon,25,3,3,71,67,32,13,25,78,67,68,43,58,66,56,51,47,73,74,94,57,83,77,91,63,68,68,64,55,50,68,60,67
Leonardo Pavoletti,25,3,2,74,66,20,17,21,60,76,80,24,52,66,33,64,36,68,68,69,85,59,66,82,82,80,83,56,49,28,64,80,77
Gianluigi Bianco,16,3,2,61,59,60,62,63,71,69,51,67,36,58,61,61,56,74,70,73,61,57,58,72,61,58,33,41,64,68,34,31,66
Nathan Burns,25,4,3,73,70,51,47,52,57,67,70,58,63,65,59,64,61,84,82,79,59,74,76,55,65,64,66,67,61,60,65,60,69
Alan Baró,0,3,2,42,35,69,67,81,76,60,43,68,32,64,51,53,58,62,69,82,90,50,65,76,58,75,34,56,40,57,58,34,71
Ricky Holmes,17,2,3,64,71,22,19,23,47,47,59,31,64,52,66,62,47,79,77,79,63,81,76,73,46,58,60,59,59,55,63,56,66
Julio Angulo,17,3,3,67,63,33,33,28,29,64,70,20,59,47,68,62,58,76,85,68,60,63,62,71,42,72,66,53,53,45,67,57,68
Slaven Juriša,16,3,3,59,60,25,33,34,47,45,57,30,61,54,64,61,58,70,70,62,58,73,57,61,49,56,53,53,59,42,48,47,61
Hiroki Fujiharu,16,3,3,61,51,69,72,74,49,65,48,61,36,33,67,62,30,64,60,56,37,77,76,56,67,31,30,36,32,32,31,30,66
Edu Bedia,7,3,3,70,65,62,60,64,75,65,54,66,73,44,63,73,71,56,50,57,50,61,65,58,59,46,56,60,79,70,65,55,67
Matthew Kennedy,17,3,3,67,65,42,50,55,53,58,54,47,55,64,64,63,52,78,74,71,66,82,70,72,49,63,50,45,58,44,63,38,64
Fabinho,18,3,3,58,59,18,24,23,42,59,56,23,53,57,55,59,50,84,85,73,58,60,79,44,45,53,52,50,58,51,52,51,62
Raffaele Cretaro,17,4,3,60,60,27,29,29,58,57,57,23,52,56,51,57,51,82,79,69,33,88,87,92,58,57,64,55,50,49,62,57,61
Borja Lázaro,25,4,3,66,60,17,20,38,67,64,78,15,49,62,42,52,33,51,52,57,87,47,43,63,82,73,69,56,51,35,70,77,70
Budu Zivzivadze,25,4,2,47,47,18,19,11,34,49,46,16,49,45,26,42,33,59,59,52,60,52,55,64,53,49,52,53,37,32,61,38,51
Narayan Das,3,2,3,48,52,61,54,57,56,54,46,53,36,57,48,39,29,76,73,60,58,76,79,61,50,27,23,24,31,30,40,25,57
Paulo Ricardo,0,2,2,48,41,66,78,77,69,61,34,62,43,59,44,49,40,59,72,62,70,52,50,66,65,58,31,40,44,38,53,44,68
Shaya Ali Sharahili,4,3,3,68,69,65,63,67,73,69,60,67,58,65,64,64,62,79,81,86,79,65,75,39,45,53,35,56,53,35,40,50,69
Mauricio Toni,0,3,2,40,38,59,57,61,60,50,25,53,28,40,32,40,31,52,51,62,66,58,46,65,58,44,26,21,29,34,40,29,58
Veton Berisha,25,4,2,70,68,37,24,29,81,67,67,37,60,69,59,62,49,80,82,83,75,82,80,85,59,74,63,61,63,44,67,59,68
Ghislain Gimbert,16,4,2,67,63,37,12,18,62,58,73,39,56,57,60,68,60,63,63,71,78,59,62,81,71,73,72,68,56,64,69,68,70
Derik,7,3,2,62,60,66,65,64,66,66,47,72,57,64,52,65,71,66,74,75,75,63,71,82,64,56,44,31,41,39,51,45,68
Tyler Pasher,3,2,3,57,57,40,42,44,28,49,50,44,50,50,54,54,39,75,71,74,62,69,68,42,37,64,56,49,43,32,51,55,57
João Vigário,17,3,3,70,74,17,29,24,48,56,58,18,60,60,62,64,47,72,74,70,62,64,67,52,39,70,63,72,65,42,48,54,66
Pol Roigé,16,3,3,68,66,28,28,36,31,60,55,42,49,56,62,58,55,71,68,58,49,75,59,48,49,74,64,58,59,49,64,67,63
Ricardo González,17,3,3,57,63,18,40,24,30,60,61,38,47,50,68,54,48,75,90,59,45,80,71,61,33,49,46,55,57,33,41,37,62
Isidoro,4,3,2,53,52,69,74,66,78,61,52,63,43,37,68,58,60,77,80,74,72,59,79,87,20,65,27,38,59,44,49,35,67
Aaron Barry,0,4,2,54,39,58,57,57,72,57,29,47,37,45,59,55,40,48,54,70,63,53,59,60,51,34,30,38,26,29,38,30,58
Samy Mmaee,0,3,2,56,48,57,60,58,67,53,22,55,46,53,46,53,54,71,71,60,73,62,66,70,58,49,24,26,24,21,34,24,61
Shaun Batt,25,2,3,35,37,27,35,32,42,58,64,38,58,36,41,52,42,78,78,75,79,36,61,70,59,59,36,35,39,35,42,44,54
Pablo Ignacio Calandria,25,3,3,65,66,37,34,39,54,63,70,28,60,61,61,61,54,50,50,63,76,65,61,82,75,71,77,73,58,58,77,66,70
Baba Traoré,3,3,2,43,26,59,59,62,68,50,23,59,36,39,29,49,43,75,69,81,73,71,58,76,55,45,23,29,32,38,41,33,61
Matthias Zimmermann,4,4,2,68,65,68,68,69,75,69,39,67,56,66,58,64,54,77,74,78,68,73,68,69,54,60,46,44,55,29,44,55,68
Simen Søraunet Wangberg,0,3,2,60,33,63,63,66,77,64,47,66,50,62,43,56,55,63,60,64,80,46,42,62,63,62,31,37,34,32,21,44,67
Jamie Hopcutt,16,3,2,67,63,28,33,37,48,63,68,35,61,62,48,57,42,79,77,75,58,77,76,61,46,62,63,65,55,41,52,56,65
Raúl Loaiza,7,3,3,63,60,66,57,67,68,60,63,68,67,66,59,70,72,61,61,84,70,63,61,77,62,50,32,57,33,33,36,33,69
Hekuran Kryeziu,7,3,2,67,60,55,57,68,60,66,58,58,54,55,60,70,66,74,73,69,59,72,75,80,48,63,32,45,51,39,62,39,64
Nouh Al Mousa,17,3,2,51,47,31,45,36,53,62,57,47,48,45,37,62,56,49,75,84,70,63,67,73,45,53,49,54,34,34,37,30,56
Paolito Serra,0,3,2,72,37,74,65,77,67,87,32,74,24,82,39,66,65,33,42,46,87,41,40,43,74,77,36,44,39,31,48,44,74
Luke Mulholland,7,3,3,67,63,61,64,67,72,69,68,62,60,67,56,68,59,68,69,74,64,76,56,63,54,67,59,60,58,55,59,58,66
Bruno Henrique,7,3,2,72,66,70,74,77,84,75,61,76,65,67,70,72,73,67,68,79,77,65,61,74,67,80,57,74,72,70,62,57,72
Rajko Brežančić,3,2,2,62,59,68,73,70,72,65,59,58,44,53,64,63,59,74,77,81,68,72,58,66,51,71,28,51,55,30,43,38,69
